id,label,tweet
9190,0,is drame ki tareef lafzo me bayan nahi kar sakta maine life me bahut drame serial deakhe isse khoobsurat nahi bahut kuch sikha gaya ye drama or mahnoor jaisi ladki ke sath esa hona hi uski saza thi jisne ma ka dil dukhaya or o aulad hi nahi janmi jo maa ka dil dukha k khus rah sake
9191,0,is dramy me pta nhi kya bt he jo apni trf khechta he khalil sb ko salam he jinho ne aesa drama likha jis ne mohabbat sekhni ho ye drama dekh le ? 
9192,0,is hakomat na motorway jasa azeem kaam kya ha islya isy dobara bhee aana chahya
9193,0,is hotel ki chay achi nahi ha lakin is ki coffee bohat hi achi ha
9194,0,"is itahad sy mulk ma taraqi ka aagaz hoa ha , aaga aaga dekho hota ha kya"
9195,0,is jung ko sudhara ja sakta hai magar aj se hum log doste loggon ko namaz aur quran perhne ko kahe aur khud bhi kerin to !!! to chalo kon kon mera sath de ga ?? reply must
9196,0,is k jesa koi mobile nae na is ka koi muqabla hy 
9197,0,is k zreay hum apne pyaron se in touch rehtay hain or un k halat se bakhabar rehtay 
9198,0,is ka door ma hamar defence na bhee bohat taraqi ki aur mulk mazboot hoa
9199,0,is ma notification light ha is seat ko ma usad kar raha ho bohat acha mobile ha battre timing bi bohat achi ha 
9200,0,"is main koi hanging problem nai , bettry timing bhi acha hai , camera bhi bahit acha hai , mere khyal se m6 aap sab k liye best hai .  "
9201,0,is main remote nahi hai . main ne kal lea hai look b achi hai par i think s6 edge better than s7 edge 
9202,0,is me hmary seyasatdano ka bhut bara hath hy me kisi party ka nahi kaho ga anp mqm ppp ye sab agar mil kar kam kary to is mulk me hameesha khsushali ajaye ge but ham sab ko qoum parasti khatam karna pre ge to phir ham kameyab hojaye ge aik sher to sindhi to balochi to punjabi to mohajir to pthan to phir kuyn banaya ye pakistan
9203,0,is mobile bettery time bht acha hai camera result b acha hai 
9204,0,is mobile ka camera 5mp hai bohat acha result hai aap sub yeh mobile use karen . 
9205,0,"is mulk ko agar aagy la ja chahty ho to nawaz ko vote do , wo tajarba kar ha aur isy siasat ka sary dao peech aaty han"
9206,0,"is mulk ko taraqi dyna wala aur sambahlany wala aik he leader ha , nawaz shareef"
9207,0,is pakiza se rishty ko dunia ma koe smja hi nai best line ever﻿
9208,0,"is price may itna set milna mushkil hai , buhat ala set hai star 2"
9209,0,"is qoom ko faisala kerna hi nahi aata , ab agar aik acha kaam honay ja raha ha to us per bhe tanqeed . honay do ye ilhaq behtar ho ga is mulk ka lya"
9210,0,is qoum ko srf aur srf allah bacha skta hy allah b tb is qoum ko bchayega jb ye qoum aesey kaam na krey k usey khud pr sharmindagi ho plx safe pakistan
9211,0,is saal ka sub say best mobile note 6 nahi huawei mate 9 ho ga . bohat aala set ha 
9212,0,is se achi tu last wali goverment thi kam se kam hamko zarooyate zindagi chehzain sasti tu mil rahi thi . 
9213,0,is se pehly mein ne itni khalis urdu sirf ptv k dramas mein hi sunni thi ... at least koi to hai jo pure urdu mein dialogues likh raha ha ... this episode was very impressive again and i loved it as much as your review
9214,0,is set k bary ma kia guide karen har lehazz sy acha set ha rivo bohat oper ki brand ha 
9215,0,is sms waly tax sy school a bachoon ka waqt bacha ga jo ka wo parhay aur dosry achay kamon ma laga sakty han
9216,0,is sy best to oppo hai jo k kam sy kam wala mobile b kam az kam kisi b feature main dhoka to nahi hota . 
9217,0,"is tahra k film agr pakistan mein bane rahege to india ki movies koi ni deke ga .., i love pak﻿"
9218,0,is tax ka sam sy zayada fayda is mulk ko ha ga ka is ka jawanon ka waqt bach jay ga aur wo isy mulk ka taraqi ka kamon ma laga sakyn gy
9219,0,is team ko youns jysa player nahi milay ga is lya is ko lead kerna chahya
9220,0,"is website se hum social contacts developm kar saktay hain , lehaza ye aik achii site hay"
9221,0,"is weekend pe zaror bnaon gi insha allah ..:), thanks for zabardast recepie"
9222,0,iska camera kafi acha hai 
9223,0,iske camera ka result ab tak mojud tamam smartphones ke cameras se bht behtar hai 
9224,0,"iski awaz bhi boht acchi hai . rj , dj , k lye prfct hai ,, maybe fm k kisi chnl per ho ,, "
9225,0,isko kis k sath serve kerty hain ? ye khud to bohat mazy ka ha . 
9226,0,"iss dramey k dialouges funny hain ,, "
9227,0,"iss dramey k end main mistakes dikhai jateen hain woh bi funny hoti hain ,, :) "
9228,0,"iss dramey ka naam hona chaye tha ,, kaam chor .. sarey masley iss dramey main isi kam chor nikhatu husband ki waja se huye ,, "
9229,0,"iss dramey ki story , cast , direction , locations sub boht acchi hain very nice ,, my fav drama ,, "
9230,0,iss say ye hoga kay aap ka mood achha rahegaa . :) 
9231,0,iss say zayada koi acha drama nahi
9232,0,"iss song ko jab bhi dekha aanko mei aanso aa gye . aisa kyo hota hei ki real love waale khaali dil or hath lekar rah jaate hei . please iss serial ke producer or director sei yeah kahna hei ki agar vo iska 2 version bnaaye to itna tragic naa bnaaye , bhut takleef kei baad aakir mei he sahi dono raamish or ilma ko mila dei please"
9233,0,"isy her cheez per command thee , koi bhee sawal poch lo , aysa jawab dyta tha ka maza aa jata tha"
9234,0,ithad hum muslims ki bunyadi zaroorat hai jab tak hum main ithad na howa too hum aisay hi mit jain gain . allah g hum muslims k dil milaa dain plz .......... ( amin ) 
9235,0,itna acha drama may nay zindage may nahe deka ta es drame k bad dill nahe karta kese aur drame ko dekne ? 
9236,0,itna fit phone h . online hd vedios m khd dekhta hn koi aik piece faulted hoga 
9237,0,itnee tez speed se jo running ki hai
9238,0,"itni achi baatain ki ka meri ankhoon ma ansoo a gaye , if he knows how to make god happy tu phir sab aisay kiyun .. "
9239,0,"itni achi to . lg re h yah , is me bh masla horaha h : "
9240,0,"itni achi to . lg re hy ah , is me bh masla horaha h : "
9241,0,itni bhari cast aur un sub se bara writer ... can ' t wait to watch this
9242,0,itni kam price ma har wo spec ha jo har insan chahta ha ek to kemat itni kam or dosri chez ya ha set ka sath 300 or 400 ka saman to sath hi ha 
9243,0,itni price me boht acha hai 
9244,0,itny achy or kamyab contests arrange karny pe apko bht mubarak ho .... 
9245,0,itny prize men acha set hy battry timing achy hy 
9246,0,its a cool set 
9247,0,its a proudful win pakstani against england . wat laga di goron ki
9248,0,its awesome stroy .. but khuda aur muhabat is one of the best love story .. ﻿ buht acha laga dakh k
9249,0,its is very nice and best cellfone 
9250,0,its vert good mobile phone .... its too awsom ... sony xperia c5 ultra will rock .... its price will be 35 to 40 .. 
9251,0,ixat se khtm krdo ab apna career lala q k ap se aur nae ho pa raha itx an advise 4 ya thanksh buddy tc
9252,0,izaat kay saath saath aur bhi boht kuchh deta hai
9253,0,izaz khan ap ka tiger ap ko dil s salaam kehta hai hamara jan ap pay qurban hay i love u . 
9254,0,"jab bhee paisa mulk ma aata ha behtri zaroor lata ha , ye hamari roadon ki halat se zahir ha , jahan motor cycles hoty theen wahan aaj cars hi cars hain"
9255,0,jab jeet pa ho imaan to haar nhi sakte pakitan
9256,0,"jab koi faisala ho ga to pata chalay ga ka acha ha ya bura , hony do ye faisala , umeed ha acha balky bohat acha ho ga"
9257,0,jab mohobat hotti hai bohot khobsorat lagti hai lkn jis ko dil mn rakhty hen wohi dil tor jata hai pher insan zinda to rehta hai lkn andar sy mar jata hai . hamari mohobat pher hamara hi khoon piti hai .... ﻿
9258,0,jab siasat dan achay hon gy to insaf bhee mily ga aur tariqi bhee
9259,0,"jab tak hamari hakomat amrica ki gulami say kud ko nain nikalay gee yeh sorat - e - hall jari rehay gee , our apney aap say sawal karin agar kalma go hain too allah per bahrosa karin our usi see talab karin amreca see nain . pher dekhna allah aap ki madad karay ga . "
9260,0,jab tu ayega imran sabki jaan to bny ga naya pakistan
9261,0,jab wo paisa mulk ma aaya ha to awam ka meira zindigi behter hoa ha
9262,0,jabse mere frnd yaha register hue hai . 
9263,0,jadoo woh jo sar char k bolay wah
9264,0,jahalat or talim ke kami . khi mae koi lasani or sect fassad nahe hae yehan k sub log peyar or muhabat say rehaty haen . chahe wo koi bhe zuban boolta ho . layken chand mafad parast log haen jo har taraf k logon ko kill kartay haen . allah un ko bhe naek rah dekhae ( aamin ) awam zinda abbad pakistan paindabad . 
9265,0,jahan tak metric k imtihan ka taluk hai . meray khiyal mai ye aik saath he hona chayain . is sy achay student aur parhnay waly students ko bohat faida ho ga
9266,0,jaiz aur haqiqat py mabni hai
9267,0,jal g mein aapse yahi kahna pasand karoga ke aap apne kuch 0ts baraie
9268,0,jaldi sojaya kerain ap raat ko
9269,0,"jali degree is lya li jati ha ka ye aik requirement ha election commission ki , warna asal imtan to leadership ka hona chahya , kyonka acha leader hi mulk ko tariqi ka rasty per la ja sakta ha . "
9270,0,janaan bht zabrdast movie
9271,0,janab allah allah karo aap sab oor dua karo rab se
9272,0,janab aap bhi tou muqably krwaty rehty hien na
9273,0,janab aap jaisey log hamare sath hen to hamain koi masla nahi hoga inshaallah thanks for sharing
9274,0,"janab urdudaan , bahut arsa hua aap ne kutch likha nahin . hum muntazir hain . waise aap khairiyat se to hain ? "
9275,0,janb imran khan ko b nai pata tha k asal bat kea ha unhe jo btaya gaya unho ne us k mutabik statement di
9276,0,jaswant singh ne jo baaten apni kitab me lekie woh ik haqiqat hai hamara qauide azam saare ind w pak ka qauide azam
9277,0,jawab bilkul theek
9278,0,jawab sahi dia tou aap ne q mobile ya bike deni hai ? 
9279,0,jawan nasal imran ka saath ha wohi is mulk ko taraqi dy sakta ha
9280,0,jazak allah khush rahain
9281,0,jazak allah bahi ... inshaalla next zaroor khyal rakhoon ga
9282,0,jazak allah bhna ...... next batyin konsa tutorial likhoooon
9283,0,jazak ' allah namal shukriya pasand karnay ka
9284,0,"jazakallah khair ,, bilkul saheeh farmaya bhai aap ne ,, allah paak sub ko samajh den ,, aameen"
9285,0,"jazakallah ,, allah paak mujh samet sub ko saheeh rasta per chalney wala banaen ,, aameen ,, ye sub baten bilkul haq hain jo maine kaheen"
9286,0,jb 5 second ki muskurahat se photo achy ho sakty hai to hameshaa muskurany se zindagyy achy b ho sakty hai so keep smiling 4 ever
9287,0,jb se mod bne ho is section ko to char chand laga dyye hein :d :p
9288,0,jb tk hum apny aaqaa s . a . w . w ko apna hakim nh mane gye tb tk hum en parshneun sy nh nikal sakty . allah sy eltija ha k wo humin apny habib s . a . w . w k sath sachi or pak muhabbat ataa farmaay aameen
9289,0,jb tk hum apny aaqaa s . a . w . w ko apna hakim nh mane gye tb tk hum en parshneun sy nh nikal sakty . khuda sy eltija ha k wo humin apny habib s . a . w . w k sath sachi or pak muhabbat ataa farmaay aameen
9290,0,je nahe jhot nahe bolna chahea kyon k jhot to wakte faeda deta par is k bhot se nuksanat hein kuo k jab sach pata chalta he to sharmindage uthane parte he hame chahea k jhot nahe bole jhot bolne wale ko munafik kaha gaya h . so what will u say about ! 
9291,0,je nahe pjhot nahe bolna chahea kyon k jhot to wakte faeda deta par is k bhot se nuksanat hein kuo k jab sach pata chalta he to sharmindage uthane parte he hame chahea k jhot nahe bole jhot bolne wale ko munafik kaha gaya h . so what will u say about ! 
9292,0,je sir sikha skty hy app ko bas sekhna ka shok hona chahya . 
9293,0,"jedi kab sudhret ga uski bv aik chamat us k munh par mar k ghar se bahar nikalti ,, shanzey k sath kuch bura na ho .. "
9294,0,jee han bilkul khatam kara dan ga
9295,0,jee agar lahore main rahty howay bi mazy ka halwa na khaya tu kya kiya :p
9296,0,jee bilkul members ka forum k sath mukhlis hona bohat zarori hai ... 
9297,0,jee bilkul ... 
9298,0,jee jis rank par rehty huye aap behter kaam saranjaam dy sakty hain us rank ka naam bataein ... 
9299,0,jee super mod tak k lye super mod sy kam rank waly team members b apply kar sakty hain ... 
9300,0,jee thankyou ! naveed wanderer to aisi bol rahi hai kai ye karachi ki target killer hai hahahhaah
9301,0,jeetne walon ko bht bht mubarak
9302,0,jeswant sing ke dil main quaid - e - azam ke lia ezat or ehtaram tha jo onho ne apny katab main likh dia har insan ko ya haq hai ke wo such bolye is ke lia chaye uss ko koi bi kemat kyo na ada karni pary jees tara jaswant sing ny hamary azeem rehnoma auaid - e - azam ke bari main likha puri dunya janti hai ke on ke tarha ka na koi rehnoma hai or na hoga hamay apnay peyary rehnoma par fakhar hai . or main apnay teh dil sey jaswant je ki shokar guzar hun ke onho nay such likhny ki hamat ki hai or jees ke lia on ko bohot bari kemat bi ada karni pari hai . meri dua hai ke jaswant singh je ko on ki khoye hoye ezat wapis mil jaye . quaid _ e _ azam kal bi the aaj bi hai or hamary bech hamisha rahingay . 
9303,0,jet tareen shaid honest tareeeeen ha pti k lye or hamid mir k lye bhi . 
9304,0,jhakaas movie h bhai awesome﻿
9305,0,jhoot aik boht bari lanat hey . ic ka koi faida nahi aur boht se nuqsan hein . first of all allah talah naraz hota hey . us k bad log jhote insan se nafrat kerte hein aur jhote ki koi value nahi hoti . 
9306,0,jhoot bolna bohat buri bat hai or hum sub ko koshish kerni chahiy k is jhoot sy nijat payen or inshaallah main be aj k bad zaroor zaroor kosish karon ga k is sy nijat hasil ki jay
9307,0,jhoot bolna boht buri baat hai . allah jhotoon ko pasand nahi karta . agar jhoota kabhi sach bi bolay to koi is ka yaqeen nahi karta . do not tell a lie . 
9308,0,jhoot bolna boht bury baat hay . agr hm jhoot bolna choor dn to certainly sb gunahoon say bch sktay hn ... bye take care
9309,0,jhoot bolna bohut buri adat he jhoot bolney waley ka rizq tang kar dea jata he loog us pir bhroosa nehi kartey jhoot ke barey me jatna bhi lakha jaiey kim he
9310,0,"jhoot bolna gunah hay , insan iman ki kamzory ki wajha se bol data hay . iman ki mazboti kay liyah mehnat karni chahiya . allah aur allah kay rasool ( pbuh ) ki muhabat wahid rasta hay dunya main kisi bhi kisam ki kamyabi kay liay . "
9311,0,jhoot bolnay say insan ka apna aitbar hee khatam ho jata hai aur jhoot bolnay walay ko jhoot kee saza be zaroor miltee hai
9312,0,jhot bolna say allah taala naraz hota hain
9313,0,jhot bolny waly pe allah ki lanut hoti hay . allah ki lanut nahi lane chahiye
9314,0,jhot humein ittni door le jata he k jahan se wapis aana boht mushkil ho jatta he jhot sirf andhera he
9315,0,jhot ki parwaz bohat buland hoti hay lakin such ka sooraj nikalty hi jhot assman ki bulandi say zameen ki tah main aa girta hay kinu kay iss kay par mom kay hotay hain
9316,0,jhout bolna bohat bure batt hai jaha es ma fiyda hai waha he dosre taraf nuksan bhe app nay theak kaha jhout bolnay say koe apna nahe rahta
9317,0,ji inshaallah kal ghar me banana try kar rahe he ... ap sab invited he .... bohat maza aaye ga ;) 
9318,0,ji bahi muje samjh aagaya hai
9319,0,ji bhai bilkul aesa he hota hai lekin ab apnay samjh dia shukria
9320,0,ji bilkul aap ko bhi mubarak baad
9321,0,"ji hojae g , ch nisar ko bhi musbat rawaya ikhtiar karna chahye"
9322,0,ji honi chaye
9323,0,ji janab .. hukum
9324,0,ji mae tou tyar hoon .. kahan chalna hai
9325,0,ji sis comp ke liye hi banaya hai ..: ati : 
9326,0,ji ye fesla bilkul sahi hai
9327,0,ji zaroori hai :p
9328,0,jin ko achi nahi lagti pakistani movies wo na dekhen ghar ki morgi baher ki daal k barabr he lagti h i love pakistani songs i spotted just pakistani films
9329,0,"jin logon ka paas cycles theen un ka paas motor cycles aur jin ka paas motor cycles theen un ka paas cars aa gye hain , aur kya faida ho"
9330,0,jinhey cooking bohat psnd hain wo mard o zan is thread pey ghor o fikar karein baqi aram karein : giggle2 :: wink :: tongue : 
9331,0,jis ko phal aur larki mein farak na pta ho wo humesha wait hi krta hi lol﻿ache movie ha 
9332,0,jis mulk m marian mam jesi muhafiz hon wahan dushman kbi any ka soch b ne skta﻿
9333,0,jis se mohbat hoti h oski to dil m or izet bher jati h ..... ﻿
9334,0,jitni bari sono to hardafa wihi sakoon ataa hy jooo fst time par tha﻿
9335,0,jitni tm recipes 0t karti ho muje lagta hai k tm mustaqbil ki aik behtreen chef ho gi : thumbs up : 
9336,0,jitniii tareeef kroooo kum h is dramay ki this eoisode makes me cry i dont have a words to explain my feeling suchh a beautiful concept hats ov to u alll the members of this drama furqan qureshi n mahi ?????????? ub is dramay ko dekh k bhtttt kch seekhna h bhool nh jana ..... suchhh a amazing drama . afssos h ub yh drama end hogya well isi trha k dramaa bnaty rhy taky logo ko message convey kr sakay
9337,0,"jiyaa ,,,,,,,,, duniya mai ayi hi ,,,,,,,,,, uss din thi jis ka name happy happy day hai ok ,,,,, wo nai ghusa kerti yrr"
9338,0,jnb q mobile na lena meri bat maano to voice v40 better 
9339,0,jo bhe dheakhta hy khencha chala aata hy iss ki terf iss me baat he kuch aisy hy ? 
9340,0,jo howa so howa ... next time inshaallah hum jeeten gy ... ameen
9341,0,jo indian nationality par fakhar mehsoos kar rha ha
9342,0,jo iphone our windos k moblie main maza hy wo kisi moblie mian maza ni hy 
9343,0,jo iss story ko fazool kah raha ha voh khud fazool ha﻿
9344,0,jo log keh rahe hain btry ka .. unhon ne use ni kia ye mobile .. is mbile ki btry bht he achi ha screen k colors bht pyare hain . 
9345,0,jo log love samajte os ko pasand ayega﻿
9346,0,jo logh keh rhy hain k 6gb ram huni cahiye thi un jahilo ko oneplus 3t ly laina cahiye phir .. o bhaiyu optimization b koi cheez huti hai 
9347,0,jo loog kala bagh dam ka khilaf hain unko soochana chahya ka jis mulk se wo faida uttha rahy hain ye dam usy mulk ki taraki ka lya zaroori ha
9348,0,jo note 7 ko ganda kh rha ha wo pagal ha kyun k world ka best or beautuful phone note 7 ha 
9349,0,jo note 7 ko ganda kh rha ha wo pagal ha kyun k world ka best or beautuful phone note 7 ha 
9350,0,"jo sachcha piya kerta hai , wo izaat bhi deta hai"
9351,0,ka final lazmi dekhnay jain plzzz . its for the sake of country and pak cricket
9352,0,ka mall hai﻿
9353,0,"kaam ki sharing hai bhai , faida hoa ha"
9354,0,kaash mein mard hoti to muj say meri bivi talaaq na leti kaaaash
9355,0,kaash meri bhi engagement ho jaye kisi meekal zulfiqar type kay good looking aadmi say :) 
9356,0,kab khila rahi hein phir ? : hungry : 
9357,0,"kabhi b kisi ko nechli nazar se na dekho kyun k tmhari jo haisiyat hai ye tmhari qabliyat nahi balkee allah ka tm pe karam hai ,,,,,, ok guysss"
9358,0,"kabhi kabhi aik jhoot , sow such se bhi behter hota hai ... "
9359,0,"kabhi pani km to kabhi patti kam , lakin aakhair ma bohat achi ban jati ha"
9360,0,kadam bharhao imran khan awam ap k sath hai
9361,0,kafe moskel he .......... 
9362,0,kafee mhnat sa ye thread likha hai aap na
9363,0,"kafi had tak sab is sy mutafiq hain ka leadership aur taleem ka aapas ma taaluq bohat thoora ha , islya agaar acha leader agar jali degree wala bhee ha to usy aagy aana zaroori ha"
9364,0,kafi informative hai aur searching par kafi asar para hai app ki tips say
9365,0,kafi mahnat say ye sharing ki hain
9366,0,kafi umda sharing ki hay
9367,0,kahen main screen ka bite hi ly lon ....:( 
9368,0,"kal dekhoon gi iss dramay ko ,.. phir comment karoon gi . wesay aik mahinay baad aya hai 2nd episode . "
9369,0,kala bagh dam zinda abad
9370,0,kam ki chez hai thanks
9371,0,kamal hai sir thanks
9372,0,kamal ka drama heee ?? amazinggg .......??????????????? 
9373,0,kamal ka flash hai 
9374,0,kamal ka mobile hai aj tak itne main aysa mobile dekha nahi 
9375,0,kamal ka set he dostoo bettry timing b buhat awlaa he 
9376,0,kamal ka set he zabrdast batry 10 hour laga tar or charging bhi bilkul fast hai .  
9377,0,kamal ki cheaz hay yaar .... 
9378,0,kamal ki film h ye﻿pasay poray ho gay
9379,0,kamal ki sharing bhai jan
9380,0,kamal kr di yaar such jo b is movie me ha sab such ha allah raham farma pakistan pr﻿
9381,0,kamal song hai and shayari was just amazing﻿
9382,0,kamall set hai boss 
9383,0,kamallllllllllllllllllllll
9384,0,kamallllllllllllllllllllll ki cheeez
9385,0,kapil kya cheez ha lala k aagy .. ofcrs lala is real legnd
9386,0,kaptaan apka ary me interview araha ha . chalen ap apna interview sunen :-) 
9387,0,kaptaan pls psl fanal dekhne jaen naa pls pls
9388,0,kaptaannn g salam arz he apki khidmat mien
9389,0,kaptaannn salamm ... buhut arsa beet gaya hamien aik dosre se juda hue ... bari yaad ayi apki aj .. how u doing sir
9390,0,kaptan sab allah ap ko lambi zindagi de ... ameen
9391,0,kaptan ma hyderabad ma rahta hn ap hyderabad arha ho ma ap sa malna cahta hn ma hyderabad ma zeal pak calony ma rahta hn
9392,0,karachi ko aman ka gehwara hona chahia boht bara trade city ha ya
9393,0,karachi may itbay log koi tu baat hai pti may
9394,0,"kash aj aus ki jaga pak team hti , kash ye kash na hota bech main"
9395,0,kash koi aafia k barey mein bhi soch layta buhat qurbaniya dai han ache baiti ha wo pakistan ki
9396,0,kash part 2 ban jaye aur om puri ko hum phir sey dekh paye :( ﻿ very impressive
9397,0,kashmir ba1a pakistan
9398,0,kashmiri seekh kbab bht mzaidar bnai thai
9399,0,kasurr fish khao baki sub fish bhol jao gy
9400,0,kaun say jawab ? 
9401,0,kaya drama ha yar pakistani drama both achy hoty ha indian dramo ki ba nisbat fazool ha dramy indian
9402,0,kbhi tm hath lago ye sari tm sey cook karwa k mein decent food enjoy karo gi
9403,0,kch acha ni aur 2015 bht acha acha ho ga . 
9404,0,keep it up
9405,0,"kesi batain kar rahy ho .. shubh shubh bolo ,,, :) "
9406,0,khair mazak apni jagaaah ... thankss a lot for shairing such a usefulll stufffffff ... 
9407,0,"khalil ur rehman k end sad hi hotey hain kia pata afzal ko marwa dain or pyarey afzal allah ko pyarey ho jain ,,:) "
9408,0,khamoshiya bare dard nakh hute ha aur dard hamasha muhabbat walo ku malta ha nice story
9409,0,khan ap peshawar zalmi ko support kr rhy hain na ?? 
9410,0,khan apko meri umer lag jai
9411,0,khan hm apki r afridi ki waja se peshawar zalmi ko support kr rhy hain . 
9412,0,khan hr kisi ka apki tarah bara dil hona chahiye . u r great khan sb . 
9413,0,khan ko rokna mushkil hi nahi .. 
9414,0,khan m to kehta hn sb se mel kr muleq k hlat behter krne m apna role ada kar
9415,0,khan sab apne totarget se uper jama kr liye tie ja ap ho r wah koe donate na dy .... ye nhi ho sakta ...' 
9416,0,khan sahab hum ap ko kpk ma kaam kertay daikhna chahtay hain
9417,0,khan sahab shahid afridi ko koi achi si tip dain dan pl
9418,0,khan sahb # pslt20 ka final lazmi dekhnay jain plzzz . its for the sake of country and pak cricket
9419,0,khan sahb apko khushi k maray neend nhi aa rhi na ? ?? 
9420,0,khan sahb i am with u aap hain tu hum sab hously my hain allah aap ko hamesha kamyab rakh
9421,0,khan sahb inshaallah next week aap se mulaqat in banni gala .. 
9422,0,khan sahib apko ullah lami ummar dain ham sab pakistanion ki dua ap k sath hai v wel project
9423,0,khan sahib mn 2006 sa pti ka suppotr hn or mari engage gr walon ne jis k sath ki ha os ka name b reham ha face b 100 o / o
9424,0,khan sb ap ko b dr . tahir ul qadri ki birthday wish kar raha ho happy birthday dr . tahir ul qadri
9425,0,khan sb ap kpk k budget se 350 dams or 1 arab darkth lagaen punjab govrt to aise he paise barbad karti rahe ge
9426,0,khan sb insha allah pak k log yeh b den gy apko . not a big deal
9427,0,"khan sb ka lia bura tha lakin 2016 khushio ka sath nai bahbi bhi lay ga inshallah , "
9428,0,khan sb plz fiaz chohan ko apny dazignation pay bahal karin plz because aap ko asy logo ki ashad zarorat hay
9429,0,khan sb tusi gr8 ho
9430,0,khan sb we love you ab so jaien araam b kiya krain
9431,0,khan sb well done but ap jaisy baary log kia gareeb logon sy milty hn
9432,0,khan shb k liye acha rha aur agay b inshaallah acha rahe ga . gud luck ik and pakistan
9433,0,khatam huni chaiye all muslim countries ko aik huna chaiye ! 
9434,0,khn sahb naya sal mubrk ho khush raho abad raho ameen
9435,0,kho00b ......... 
9436,0,khoo0o0b try karo00n gee
9437,0,khoob
9438,0,khua mara bi ha sab darmon say best ha allah hr aik ka ha
9439,0,khuda apko sahat dy ameen
9440,0,khuda ki kasam iss se acha phone nahi mille ga 
9441,0,khuda na koi cheez fazool nai banai . subhan allah
9442,0,khuda zameen sa gaya nahi ha
9443,0,khush khush rahyie : flower : ameen
9444,0,khush rahain shadi enjoy karain
9445,0,khush rahyie
9446,0,khush rahyie / ameen
9447,0,khushqismati se iss eid per mera number nahin aya .... yayyyyyyy :) 
9448,0,kia aap ne be ye comp ke liye banya hai design ? 
9449,0,kia baat ha itny zabardst falooda rec ipe ki wo b ghar par ready kia ja sakta ha
9450,0,kia baat hai dear 2 good bohooooot he cooool design hai
9451,0,kia baat hai janab ki
9452,0,kia bat ha ji…her kaam kerta ha ye . 
9453,0,kia bath hai zong ki
9454,0,kia dhasuu movie he yr keep it up﻿
9455,0,"kia h yr ye ,,, boar movie h bht ,,,, "
9456,0,kia soup hai . mera dil chah raha hai picture se nikal loon ye soup ka bowl or pina shuru kar doo . boht acha lagta hai mujhe . thank you for recipe . i will try my best . 
9457,0,kinchi kinchi .............. lolzzzzzzz ...................... mind na kerna dear kafi hansi agayi hahahaha
9458,0,kisi se hansi mazaq main thori si energy zaya kerdiya karo kabhi kabhi ... her waqt serious rehna achi baat nahin hoti ... main nay apnay kuchh comments edit ker diye hain ... ok :) 
9459,0,kiya baat hai jee
9460,0,kiya mobile hai 
9461,0,kiyun change karoon mein apni haseen picture ? 
9462,0,koi baat nahi thanks ki ... 
9463,0,koi baat nhi main khulley dil se apaki tareef karungi q k u meri bmw ho :p
9464,0,koi bat nahi brdasht kren . 
9465,0,koi bat nai lala record hoty e tootny k liye hain . keep faith in allah kya pata aap dobara record bana lain
9466,0,koi bat nea paji
9467,0,koi bhi acha sa share kr do
9468,0,koi bhi depressed ho .. ishe sunn lo hass hass k pagal ho jaoge ? 
9469,0,koi bt nh lala g hota hai kbhi kbhi aesa media tou bss tamasha hi bnata hr cheez ka . lala app bus achi tarha khylo aur kashmiri ko khush karoo
9470,0,koi inhein hakeem ka number deh do ... 
9471,0,koi kisi ko khrab nahi karta .. sab kuch khud pay depend karta hay k ap kisi b cheez ka 0itive use karty ho ya 1ative ... duao me yad rakhna
9472,0,koi kisy ko izat ni daita izat deni wali zaat opar baithi hue hy wo jis ko chahy izat daiti hy kia bollywood aur kia lollywood so ye bat krna fazool hy hum bary huay hn bollywood movis daikhty hy lots of love for each star in india but is ka ye mtlb ni ky ap kuch b bolein ap ky munh ki bat hy give respect and take respect .... thanks﻿
9473,0,koi shak ke bat nahi k jinnah sahab 1 azeem rehnoma thay qk ajj pakistan ke azad 62 year unke rehnomi may hoi hai iqbal k khawob ko lakhoo logo k sath mil ker unko sahe rah dekhany walay serf or serf humary hum sab k quaid he thay ajj jab pakistan ki azadi ke bat ate hai to dunya jinnah sahab ko azeem rehnoma manti hai ya bat theek hai k hum log mantay hai par ager koi gher admi appnay admi ki tarf kary to appno ko unki azmat ka iqrar karna chaea ajj jinnah sahab par ager koi ungli utata hai to usko ya bat samjhni chaea k wo ghalat hai ek gher jab door pardass say unko azeem rehnoma man raha hai to eska matlab hai k usnay ya bat aisay nahi ki usko unki azmat ka pata chala hai tab howa hai iqrar may jaswant singh ko unki bahadori par mubarak bad dati hoo k unho nay sahi ko sahi mana or khul k bagher kesi dar k izhar kia thank you
9474,0,"kon kehta hai k pak cricket team mai unity nahi hai , wo ye pic dekh ley . :p allah pak app ko safe rakhye waha ya allah merye bahi aur pori team ko apni hefzooaman main rakana amen"
9475,0,kon kehta hai pakistan main telent nai hai . 
9476,0,koshish krni chahye allah behtar kry ga
9477,0,kuch busy ho warna muqabely ko khob waqt dayty per b qesmat ke bat hay dy k gay kon bany ga winner
9478,0,kuch din se men is k bare men soch rha tha or ap ne tut bana dia he ! ab mery liye boht easy ho gaya !! 
9479,0,kuch nahi ji kuch nahi hoya
9480,0,kuda aur mohabbat k baad is daramy ny to rula he diya yar dil ko cho liya﻿
9481,0,kuku tm humesha recipies or un ki pictures hi share kiya karo kbhi khila b diya karo mazy ki recepie
